adjective,noun,metaphorical?,count
cold_j,efficiency_n,y,55
cold_j,affair_n,y,12
cold_j,child_n,y,25
cold_j,statistics_n,y,41
cold_j,command_n,y,18
cold_j,beauty_n,y,33
cold_j,smile_n,y,12
cold_j,approach_n,y,32
cold_j,presence_n,y,26
cold_j,greeting_n,y,10
cold_j,evidence_n,y,10
cold_j,experience_n,y,15
cold_j,remark_n,y,12
cold_j,soul_n,y,26
cold_j,government_n,y,16
cold_j,mother_n,y,39
cold_j,woman_n,y,54
cold_j,charity_n,y,27
cold_j,stance_n,y,17
cold_j,thanks_n,y,26
cold_j,welcome_n,y,121
cold_j,language_n,y,25
cold_j,design_n,y,31
cold_j,letter_n,y,14
cold_j,logic_n,y,146
cold_j,despair_n,y,14
cold_j,audience_n,y,11
cold_j,silence_n,y,81
cold_j,certainty_n,y,17
cold_j,penalty_n,y,10
cold_j,man_n,y,79
cold_j,society_n,y,11
cold_j,offer_n,y,10
cold_j,word_n,y,145
cold_j,compression_n,y,39
cold_j,appearance_n,y,15
cold_j,bias_n,y,58
cold_j,hostility_n,y,14
cold_j,courage_n,y,11
cold_j,fight_n,y,11
cold_j,brutality_n,y,10
cold_j,queen_n,y,14
cold_j,contract_n,y,22
cold_j,brilliance_n,y,18
cold_j,relation_n,y,144
cold_j,method_n,y,13
cold_j,truth_n,y,125
cold_j,expression_n,y,15
cold_j,murder_n,y,56
cold_j,attitude_n,y,64
cold_j,faith_n,y,10
cold_j,gaze_n,y,25
cold_j,fear_n,y,72
cold_j,detachment_n,y,31
cold_j,people_n,y,71
cold_j,contempt_n,y,27
cold_j,character_n,y,24
cold_j,message_n,y,10
cold_j,game_n,y,155
cold_j,memory_n,y,11
cold_j,fury_n,y,81
cold_j,weekend_n,y,94
cold_j,objectivity_n,y,21
cold_j,indifference_n,y,65
cold_j,loss_n,y,16
cold_j,assessment_n,y,27
cold_j,peace_n,y,410
cold_j,impression_n,y,33
cold_j,look_n,y,154
cold_j,doubt_n,y,10
cold_j,intellect_n,y,18
cold_j,rationality_n,y,52
cold_j,embrace_n,y,22
cold_j,delight_n,y,30
cold_j,reminder_n,y,37
heated_j,quarrel_n,y,33
heated_j,speculation_n,y,65
heated_j,policy_n,y,30
heated_j,standoff_n,y,20
heated_j,finale_n,y,12
heated_j,chat_n,y,10
heated_j,campaigning_n,y,43
heated_j,custody_n,y,12
heated_j,feud_n,y,81
heated_j,demand_n,y,20
heated_j,bidding_n,y,123
heated_j,confrontation_n,y,252
heated_j,sport_n,y,36
heated_j,dialogue_n,y,12
heated_j,aftermath_n,y,25
heated_j,encounter_n,y,67
heated_j,recovery_n,y,32
heated_j,skirmish_n,y,10
heated_j,playoff_n,y,25
heated_j,lobbying_n,y,18
heated_j,business_n,y,20
heated_j,pennant_n,y,24
heated_j,interview_n,y,27
heated_j,economy_n,y,33
heated_j,opposition_n,y,185
heated_j,conflict_n,y,51
heated_j,deliberation_n,y,24
heated_j,criticism_n,y,376
heated_j,meeting_n,y,294
heated_j,object_n,y,13
heated_j,commentary_n,y,11
heated_j,rival_n,y,91
heated_j,comment_n,y,72
heated_j,campaign_n,y,422
heated_j,tension_n,y,36
heated_j,outrage_n,y,12
heated_j,gop_n,y,28
heated_j,race_n,y,262
heated_j,reaction_n,y,190
heated_j,topic_n,y,117
heated_j,altercation_n,y,46
heated_j,session_n,y,91
heated_j,accusation_n,y,92
heated_j,questioning_n,y,27
heated_j,scandal_n,y,11
heated_j,e-mail_n,y,11
heated_j,talk_n,y,162
heated_j,responseto_n,y,12
heated_j,price_n,y,34
heated_j,dispute_n,y,698
heated_j,response_n,y,126
heated_j,romance_n,y,27
heated_j,takeover_n,y,58
heated_j,argument_n,y,1734
heated_j,effort_n,y,43
heated_j,emotion_n,y,68
heated_j,negotiation_n,y,207
heated_j,subject_n,y,21
heated_j,trade_n,y,20
heated_j,clash_n,y,96
heated_j,cross-examination_n,y,23
heated_j,controversy_n,y,359
heated_j,struggle_n,y,12
heated_j,remark_n,y,58
heated_j,war_n,y,67
heated_j,protest_n,y,313
heated_j,debate_n,y,10626
heated_j,defense_n,y,40
heated_j,objection_n,y,43
heated_j,border_n,y,28
heated_j,language_n,y,34
heated_j,court_n,y,26
heated_j,complaint_n,y,39
heated_j,trial_n,y,15
heated_j,recruiting_n,y,14
heated_j,pace_n,y,25
heated_j,letter_n,y,34
heated_j,derby_n,y,24
heated_j,contention_n,y,12
heated_j,denial_n,y,33
heated_j,vote_n,y,16
heated_j,description_n,y,10
heated_j,question_n,y,65
heated_j,conference_n,y,24
heated_j,call_n,y,30
heated_j,denunciation_n,y,19
heated_j,fight_n,y,19
heated_j,rivalry_n,y,518
heated_j,moment_n,y,127
heated_j,outburst_n,y,11
heated_j,word_n,y,539
heated_j,conversation_n,y,208
heated_j,confirmation_n,y,16
heated_j,instruction_n,y,10
heated_j,match_n,y,90
heated_j,demonstration_n,y,28
heated_j,auction_n,y,25
heated_j,rebuke_n,y,14
heated_j,attack_n,y,25
heated_j,passion_n,y,33
heated_j,affair_n,y,45
heated_j,combat_n,y,14
heated_j,statement_n,y,36
heated_j,sale_n,y,10
heated_j,rhetoric_n,y,677
heated_j,situation_n,y,29
heated_j,row_n,y,190
heated_j,expression_n,y,12
heated_j,contest_n,y,257
heated_j,frustration_n,y,12
heated_j,discussion_n,y,1697
heated_j,correspondence_n,y,16
heated_j,showdown_n,y,36
heated_j,battle_n,y,835
heated_j,temper_n,y,19
heated_j,parliament_n,y,26
heated_j,exchange_n,y,2110
heated_j,tone_n,y,13
heated_j,election_n,y,248
heated_j,oratory_n,y,22
heated_j,game_n,y,73
heated_j,courtroom_n,y,17
heated_j,challenge_n,y,21
heated_j,opinion_n,y,22
heated_j,runoff_n,y,72
heated_j,testimony_n,y,42
heated_j,competition_n,y,519
heated_j,fighting_n,y,25
heated_j,primary_n,y,24
heated_j,summit_n,y,12
heated_j,win_n,y,88
heated_j,budget_n,y,10
heated_j,disagreement_n,y,62
heated_j,wrangling_n,y,10
heated_j,hearing_n,y,90
heated_j,issue_n,y,339
heated_j,senate_n,y,59
heated_j,scene_n,y,13
heated_j,speech_n,y,26
icy_j,precision_n,y,12
icy_j,relationship_n,y,27
icy_j,formality_n,y,12
icy_j,voice_n,y,19
icy_j,indifference_n,y,17
icy_j,heart_n,y,44
icy_j,woman_n,y,14
icy_j,detachment_n,y,18
icy_j,mistress_n,y,50
icy_j,tie_n,y,89
icy_j,reserve_n,y,16
icy_j,blonde_n,y,24
icy_j,reaction_n,y,11
icy_j,stare_n,y,110
icy_j,response_n,y,55
icy_j,argument_n,y,12
icy_j,fury_n,y,16
icy_j,disdain_n,y,32
icy_j,greeting_n,y,13
icy_j,cross-border_n,y,19
icy_j,killer_n,y,29
icy_j,scorn_n,y,14
icy_j,letter_n,y,14
icy_j,silence_n,y,62
icy_j,rivalry_n,y,10
icy_j,sentiment_n,y,11
icy_j,reply_n,y,11
icy_j,concentration_n,y,42
icy_j,goddess_n,y,11
icy_j,relation_n,y,453
icy_j,reflection_n,y,11
icy_j,demeanor_n,y,25
icy_j,countess_n,y,12
icy_j,exchange_n,y,10
icy_j,tone_n,y,44
icy_j,glare_n,y,53
icy_j,calm_n,y,30
icy_j,composure_n,y,11
icy_j,look_n,y,14
icy_j,power_n,y,18
icy_j,contempt_n,y,19
warm_j,attachment_n,y,51
warm_j,farewell_n,y,14
warm_j,cheer_n,y,87
warm_j,person_n,y,162
warm_j,thought_n,y,72
warm_j,regard_n,y,175
warm_j,life_n,y,42
warm_j,esteem_n,y,13
warm_j,sympathy_n,y,77
warm_j,laugh_n,y,46
warm_j,tale_n,y,66
warm_j,relationship_n,y,1414
warm_j,girl_n,y,11
warm_j,address_n,y,14
warm_j,exchange_n,y,72
warm_j,display_n,y,14
warm_j,gesture_n,y,29
warm_j,nostalgia_n,y,24
warm_j,tone_n,y,644
warm_j,father_n,y,17
warm_j,intimacy_n,y,39
warm_j,guy_n,y,37
warm_j,heart_n,y,834
warm_j,vibe_n,y,17
warm_j,company_n,y,185
warm_j,familiarity_n,y,21
warm_j,acclaim_n,y,27
warm_j,endorsement_n,y,168
warm_j,family_n,y,358
warm_j,advocate_n,y,18
warm_j,wit_n,y,31
warm_j,donor_n,y,20
warm_j,personality_n,y,370
warm_j,understanding_n,y,11
warm_j,applause_n,y,1407
warm_j,meeting_n,y,242
warm_j,portrayal_n,y,30
warm_j,emotion_n,y,30
warm_j,love_n,y,66
warm_j,community_n,y,61
warm_j,congratulation_n,y,1370
warm_j,satisfaction_n,y,14
warm_j,reaction_n,y,137
warm_j,supporter_n,y,82
warm_j,customer_n,y,24
warm_j,service_n,y,105
warm_j,manner_n,y,56
warm_j,embrace_n,y,1018
warm_j,acceptance_n,y,24
warm_j,admiration_n,y,43
warm_j,thrill_n,y,18
warm_j,stranger_n,y,22
warm_j,persona_n,y,10
warm_j,bond_n,y,55
warm_j,encouragement_n,y,49
warm_j,principle_n,y,11
warm_j,respect_n,y,20
warm_j,charm_n,y,16
warm_j,rhetoric_n,y,29
warm_j,review_n,y,283
warm_j,dispute_n,y,16
warm_j,response_n,y,1043
warm_j,gratitude_n,y,72
warm_j,regards_n,y,278
warm_j,child_n,y,19
warm_j,anticipation_n,y,13
warm_j,comment_n,y,69
warm_j,accolade_n,y,12
warm_j,concern_n,y,31
warm_j,humanity_n,y,78
warm_j,guest_n,y,13
warm_j,smile_n,y,958
warm_j,admirer_n,y,28
warm_j,reassurance_n,y,16
warm_j,approach_n,y,44
warm_j,enthusiasm_n,y,35
warm_j,presence_n,y,44
warm_j,greeting_n,y,1236
warm_j,hug_n,y,313
warm_j,experience_n,y,19
warm_j,empathy_n,y,19
warm_j,soul_n,y,46
warm_j,interest_n,y,126
warm_j,debate_n,y,15
warm_j,woman_n,y,41
warm_j,thanks_n,y,467
warm_j,friendship_n,y,666
warm_j,welcome_n,y,29608
warm_j,advice_n,y,24
warm_j,appeal_n,y,25
warm_j,tribute_n,y,678
warm_j,commendation_n,y,23
warm_j,recollection_n,y,42
warm_j,youth_n,y,17
warm_j,letter_n,y,112
warm_j,audience_n,y,63
warm_j,hospitality_n,y,1454
warm_j,introduction_n,y,46
warm_j,silence_n,y,68
warm_j,praise_n,y,602
warm_j,man_n,y,90
warm_j,offer_n,y,15
warm_j,sentiment_n,y,66
warm_j,word_n,y,2156
warm_j,conversation_n,y,71
warm_j,invitation_n,y,360
warm_j,gathering_n,y,10
warm_j,initiative_n,y,16
warm_j,appearance_n,y,19
warm_j,bias_n,y,16
warm_j,reply_n,y,14
warm_j,collaboration_n,y,10
warm_j,kind_n,y,64
warm_j,appreciation_n,y,212
warm_j,host_n,y,15
warm_j,prospects_n,y,13
warm_j,recommendation_n,y,16
warm_j,goodbye_n,y,16
warm_j,relation_n,y,3363
warm_j,melody_n,y,42
warm_j,affection_n,y,208
warm_j,expression_n,y,69
warm_j,attitude_n,y,45
warm_j,staff_n,y,17
warm_j,scheme_n,y,19
warm_j,discussion_n,y,47
warm_j,approval_n,y,92
warm_j,fraternity_n,y,17
warm_j,client_n,y,18
warm_j,generosity_n,y,12
warm_j,laughter_n,y,27
warm_j,support_n,y,436
warm_j,people_n,y,#N/A
warm_j,character_n,y,348
warm_j,message_n,y,159
warm_j,humour_n,y,65
warm_j,celebration_n,y,25
warm_j,memory_n,y,493
warm_j,friend_n,y,203
warm_j,fun_n,y,10
warm_j,assurance_n,y,10
warm_j,rapport_n,y,100
warm_j,impression_n,y,19
warm_j,grin_n,y,17
warm_j,look_n,y,186
warm_j,wish_n,y,537
warm_j,fellowship_n,y,57
warm_j,reunion_n,y,51
warm_j,harmony_n,y,19
warm_j,speech_n,y,56
warm_j,reminder_n,y,29
rough_j,crowd_n,y,76
rough_j,training_n,y,17
rough_j,guide_n,y,4295
rough_j,girl_n,y,20
rough_j,life_n,y,233
rough_j,chronology_n,y,49
rough_j,camping_n,y,43
rough_j,imitation_n,y,44
rough_j,direction_n,y,75
rough_j,relationship_n,y,55
rough_j,proxy_n,y,80
rough_j,proportion_n,y,130
rough_j,balance_n,y,209
rough_j,translation_n,y,451
rough_j,breakdown_n,y,97
rough_j,statistic_n,y,33
rough_j,condition_n,y,739
rough_j,people_n,y,55
rough_j,season_n,y,186
rough_j,distance_n,y,24
rough_j,knowledge_n,y,31
rough_j,lad_n,y,16
rough_j,business_n,y,92
rough_j,upbringing_n,y,57
rough_j,prosecution_n,y,35
rough_j,reputation_n,y,58
rough_j,start_n,y,1525
rough_j,economy_n,y,118
rough_j,reception_n,y,107
rough_j,attempt_n,y,35
rough_j,voice_n,y,145
rough_j,behavior_n,y,28
rough_j,rider_n,y,66
rough_j,footage_n,y,34
rough_j,manuscript_n,y,22
rough_j,technique_n,y,20
rough_j,recording_n,y,69
rough_j,guidance_n,y,27
rough_j,estimate_n,y,2981
rough_j,decade_n,y,12
rough_j,cost_n,y,156
rough_j,inning_n,y,21
rough_j,test_n,y,42
rough_j,understanding_n,y,33
rough_j,investment_n,y,58
rough_j,term_n,y,111
rough_j,series_n,y,15
rough_j,interrogation_n,y,132
rough_j,stock_n,y,103
rough_j,price_n,y,147
rough_j,equivalent_n,y,740
rough_j,comparison_n,y,98
rough_j,estimation_n,y,138
rough_j,grouping_n,y,29
rough_j,template_n,y,29
rough_j,order_n,y,172
rough_j,commute_n,y,19
rough_j,play_n,y,1016
rough_j,week_n,y,467
rough_j,trip_n,y,139
rough_j,shooting_n,y,343
rough_j,chapter_n,y,27
rough_j,average_n,y,76
rough_j,use_n,y,68
rough_j,calculation_n,y,410
rough_j,correlation_n,y,37
rough_j,division_n,y,44
rough_j,meaning_n,y,18
rough_j,plan_n,y,267
rough_j,charm_n,y,26
rough_j,peasant_n,y,18
rough_j,night_n,y,417
rough_j,drawing_n,y,166
rough_j,evening_n,y,13
rough_j,guy_n,y,32
rough_j,city_n,y,295
rough_j,consensus_n,y,245
rough_j,chart_n,y,28
rough_j,conduct_n,y,27
rough_j,indicator_n,y,215
rough_j,equity_n,y,89
rough_j,texture_n,y,395
rough_j,parallel_n,y,57
rough_j,running_n,y,60
rough_j,university_n,y,165
rough_j,music_n,y,68
rough_j,justice_n,y,794
rough_j,child_n,y,225
rough_j,committee_n,y,168
rough_j,guess_n,y,228
rough_j,behaviour_n,y,25
rough_j,tuesday_n,y,37
rough_j,number_n,y,116
rough_j,magic_n,y,21
rough_j,pregnancy_n,y,58
rough_j,campaign_n,y,57
rough_j,treatment_n,y,1317
rough_j,sport_n,y,116
rough_j,holiday_n,y,29
rough_j,category_n,y,33
rough_j,month_n,y,113
rough_j,foul_n,y,43
rough_j,version_n,y,301
rough_j,society_n,y,30
rough_j,projection_n,y,20
rough_j,review_n,y,23
rough_j,outing_n,y,355
rough_j,sleeping_n,y,991
rough_j,interpretation_n,y,23
rough_j,ranking_n,y,27
rough_j,past_n,y,98
rough_j,encounter_n,y,18
rough_j,winter_n,y,247
rough_j,credit_n,y,129
rough_j,rule_n,y,1866
rough_j,compromise_n,y,17
rough_j,formulum_n,y,18
rough_j,language_n,y,278
rough_j,work_n,y,492
rough_j,relation_n,y,24
rough_j,overview_n,y,63
rough_j,guideline_n,y,282
rough_j,deal_n,y,298
rough_j,owner_n,y,62
rough_j,period_n,y,299
rough_j,childhood_n,y,124
rough_j,transcript_n,y,16
rough_j,distinction_n,y,29
rough_j,introduction_n,y,42
rough_j,description_n,y,89
rough_j,survey_n,y,77
rough_j,metric_n,y,40
rough_j,demo_n,y,216
rough_j,date_n,y,190
rough_j,kid_n,y,46
rough_j,indication_n,y,332
rough_j,moment_n,y,102
rough_j,politics_n,y,32
rough_j,word_n,y,44
rough_j,transition_n,y,115
rough_j,customer_n,y,33
rough_j,day_n,y,3099
rough_j,decision_n,y,37
rough_j,determination_n,y,33
rough_j,sketch_n,y,1047
rough_j,map_n,y,237
rough_j,market_n,y,64
rough_j,datum_n,y,17
rough_j,usage_n,y,82
rough_j,player_n,y,90
rough_j,tackle_n,y,287
rough_j,lifestyle_n,y,12
rough_j,simulation_n,y,26
rough_j,neighborhood_n,y,579
rough_j,summer_n,y,97
rough_j,trade_n,y,195
rough_j,turmoil_n,y,75
rough_j,pub_n,y,55
rough_j,examination_n,y,46
rough_j,situation_n,y,38
rough_j,answer_n,y,49
rough_j,descent_n,y,43
rough_j,summary_n,y,49
rough_j,analogy_n,y,53
rough_j,benchmark_n,y,28
rough_j,year_n,y,832
rough_j,agreement_n,y,89
rough_j,list_n,y,78
rough_j,individual_n,y,88
rough_j,correspondence_n,y,38
rough_j,afternoon_n,y,23
rough_j,client_n,y,30
rough_j,suburb_n,y,78
rough_j,diagram_n,y,52
rough_j,landing_n,y,338
rough_j,home_n,y,69
rough_j,schedule_n,y,92
rough_j,character_n,y,79
rough_j,war_n,y,54
rough_j,travel_n,y,35
rough_j,approximation_n,y,512
rough_j,time_n,y,2986
rough_j,analogue_n,y,26
rough_j,fight_n,y,27
rough_j,timetable_n,y,201
rough_j,itinerary_n,y,36
rough_j,beginning_n,y,90
rough_j,challenge_n,y,122
rough_j,action_n,y,41
rough_j,sleeper_n,y,2332
rough_j,tactic_n,y,288
rough_j,outline_n,y,969
rough_j,draft_n,y,2266
rough_j,duty_n,y,22
rough_j,competition_n,y,29
rough_j,assessment_n,y,72
rough_j,conversion_n,y,36
rough_j,sex_n,y,259
rough_j,analysis_n,y,41
rough_j,idea_n,y,2492
rough_j,adjustment_n,y,16
rough_j,measure_n,y,232
rough_j,alignment_n,y,29
rough_j,method_n,y,53
rough_j,debut_n,y,39
rough_j,timeline_n,y,76
rough_j,vocal_n,y,89
rough_j,account_n,y,33
rough_j,parity_n,y,264
rough_j,count_n,y,177
rough_j,role_n,y,59
rough_j,prediction_n,y,45
rough_j,handling_n,y,674
smooth_j,solicitor_n,y,31
smooth_j,migration_n,y,170
smooth_j,turnover_n,y,30
smooth_j,life_n,y,1715
smooth_j,reform_n,y,33
smooth_j,changeover_n,y,185
smooth_j,interaction_n,y,50
smooth_j,distribution_n,y,103
smooth_j,closure_n,y,20
smooth_j,earnings_n,y,80
smooth_j,change_n,y,255
smooth_j,advancement_n,y,26
smooth_j,outcome_n,y,23
smooth_j,organisation_n,y,60
smooth_j,tribunal_n,y,19
smooth_j,recovery_n,y,53
smooth_j,owner_n,y,137
smooth_j,strategy_n,y,25
smooth_j,implementation_n,y,1039
smooth_j,business_n,y,40
smooth_j,fielder_n,y,18
smooth_j,character_n,y,50
smooth_j,completion_n,y,123
smooth_j,income_n,y,55
smooth_j,holding_n,y,95
smooth_j,episode_n,y,73
smooth_j,voice_n,y,249
smooth_j,rhythm_n,y,103
smooth_j,gameplay_n,y,89
smooth_j,writing_n,y,46
smooth_j,merger_n,y,60
smooth_j,pursuit_n,y,211
smooth_j,voting_n,y,60
smooth_j,conclusion_n,y,86
smooth_j,operator_n,y,467
smooth_j,video_n,y,105
smooth_j,meeting_n,y,41
smooth_j,application_n,y,75
smooth_j,dialogue_n,y,51
smooth_j,transmission_n,y,53
smooth_j,deployment_n,y,75
smooth_j,campaign_n,y,34
smooth_j,pullout_n,y,58
smooth_j,tracking_n,y,42
smooth_j,ascent_n,y,81
smooth_j,frequency_n,y,47
smooth_j,repatriation_n,y,25
smooth_j,reaction_n,y,74
smooth_j,vote_n,y,107
smooth_j,supporter_n,y,204
smooth_j,embassy_n,y,159
smooth_j,decision_n,y,76
smooth_j,transfer_n,y,1949
smooth_j,reel_n,y,59
smooth_j,working_n,y,247
smooth_j,manner_n,y,195
smooth_j,resolution_n,y,92
smooth_j,counting_n,y,85
smooth_j,delivery_n,y,472
smooth_j,integration_n,y,490
smooth_j,responsibility_n,y,102
smooth_j,baritone_n,y,77
smooth_j,movie_n,y,43
smooth_j,talk_n,y,157
smooth_j,victory_n,y,38
smooth_j,security_n,y,45
smooth_j,answer_n,y,30
smooth_j,response_n,y,113
smooth_j,visit_n,y,62
smooth_j,running_n,y,10191
smooth_j,efficiency_n,y,28
smooth_j,conduct_n,y,301
smooth_j,reverse_n,y,60
smooth_j,management_n,y,143
smooth_j,industry_n,y,28
smooth_j,justice_n,y,15
smooth_j,artist_n,y,19
smooth_j,relationship_n,y,179
smooth_j,spectrum_n,y,28
smooth_j,takeover_n,y,30
smooth_j,story_n,y,82
smooth_j,negotiation_n,y,92
smooth_j,withdrawal_n,y,103
smooth_j,proceeding_n,y,161
smooth_j,advance_n,y,23
smooth_j,certification_n,y,28
smooth_j,holiday_n,y,116
smooth_j,governance_n,y,20
smooth_j,trade_n,y,92
smooth_j,progression_n,y,324
smooth_j,flight_n,y,220
smooth_j,uprising_n,y,29
smooth_j,success_n,y,85
smooth_j,experience_n,y,57
smooth_j,operating_n,y,66
smooth_j,evolution_n,y,131
smooth_j,occupation_n,y,278
smooth_j,soul_n,y,182
smooth_j,credit_n,y,58
smooth_j,debut_n,y,31
smooth_j,conversion_n,y,57
smooth_j,handover_n,y,912
smooth_j,resumption_n,y,75
smooth_j,transaction_n,y,125
smooth_j,evacuation_n,y,20
smooth_j,cooperation_n,y,297
smooth_j,succession_n,y,285
smooth_j,work_n,y,160
smooth_j,commercial_n,y,85
smooth_j,trial_n,y,19
smooth_j,continuity_n,y,35
smooth_j,organization_n,y,21
smooth_j,function_n,y,577
smooth_j,skill_n,y,44
smooth_j,run_n,y,270
smooth_j,confirmation_n,y,82
smooth_j,topic_n,y,96
smooth_j,introduction_n,y,387
smooth_j,expansion_n,y,60
smooth_j,survey_n,y,134
smooth_j,jazz_n,y,2818
smooth_j,progress_n,y,1074
smooth_j,increase_n,y,37
smooth_j,styling_n,y,50
smooth_j,access_n,y,140
smooth_j,launch_n,y,142
smooth_j,variation_n,y,39
smooth_j,payment_n,y,45
smooth_j,traffic_n,y,499
smooth_j,run-up_n,y,130
smooth_j,play_n,y,69
smooth_j,incorporation_n,y,20
smooth_j,start_n,y,560
smooth_j,market_n,y,86
smooth_j,settlement_n,y,119
smooth_j,reading_n,y,83
smooth_j,player_n,y,39
smooth_j,process_n,y,453
smooth_j,service_n,y,389
smooth_j,trip_n,y,99
smooth_j,syndicate_n,y,18
smooth_j,production_n,y,211
smooth_j,statement_n,y,732
smooth_j,sale_n,y,74
smooth_j,relation_n,y,614
smooth_j,melody_n,y,42
smooth_j,take-off_n,y,60
smooth_j,procedure_n,y,23
smooth_j,approach_n,y,59
smooth_j,administration_n,y,76
smooth_j,operation_n,y,3079
smooth_j,circumstance_n,y,25
smooth_j,politician_n,y,32
smooth_j,discussion_n,y,19
smooth_j,approval_n,y,68
smooth_j,fun_n,y,127
smooth_j,sound_n,y,226
smooth_j,preparation_n,y,52
smooth_j,exchange_n,y,110
smooth_j,tone_n,y,82
smooth_j,travel_n,y,131
smooth_j,arrangement_n,y,17
smooth_j,election_n,y,473
smooth_j,game_n,y,182
smooth_j,dance_n,y,53
smooth_j,memory_n,y,173
smooth_j,cook_n,y,50
smooth_j,exodus_n,y,14
smooth_j,outline_n,y,49
smooth_j,music_n,y,37
smooth_j,shift_n,y,74
smooth_j,countdown_n,y,18
smooth_j,peace_n,y,25
smooth_j,style_n,y,269
smooth_j,communication_n,y,306
smooth_j,bank_n,y,530
smooth_j,execution_n,y,57
smooth_j,closing_n,y,50
smooth_j,coordination_n,y,62
smooth_j,adjustment_n,y,123
smooth_j,departure_n,y,19
smooth_j,power_n,y,393
smooth_j,fm_n,y,750
smooth_j,return_n,y,813
smooth_j,functioning_n,y,1107
smooth_j,talking_n,y,179
smooth_j,vocal_n,y,191
smooth_j,move_n,y,335
smooth_j,performance_n,y,269
smooth_j,spokesman_n,y,62
smooth_j,harmony_n,y,45
smooth_j,speech_n,y,75
smooth_j,handling_n,y,201
smooth_j,word_n,y,36
soft_j,illumination_n,y,38
soft_j,transition_n,y,49
soft_j,dismissal_n,y,99
soft_j,policy_n,y,143
soft_j,overthrow_n,y,110
soft_j,scenario_n,y,100
soft_j,earnings_n,y,47
soft_j,speaking_n,y,14
soft_j,demand_n,y,1071
soft_j,tune_n,y,45
soft_j,outcome_n,y,824
soft_j,sell_n,y,186
soft_j,recovery_n,y,31
soft_j,consumer_n,y,108
soft_j,guitar_n,y,174
soft_j,knowledge_n,y,131
soft_j,orange_n,y,99
soft_j,try_n,y,191
soft_j,proof_n,y,85
soft_j,business_n,y,114
soft_j,character_n,y,51
soft_j,interview_n,y,35
soft_j,economy_n,y,677
soft_j,voice_n,y,1507
soft_j,demeanor_n,y,24
soft_j,rhythm_n,y,21
soft_j,heart_n,y,348
soft_j,job_n,y,233
soft_j,outlook_n,y,37
soft_j,rand_n,y,53
soft_j,nationalist_n,y,22
soft_j,cost_n,y,109
soft_j,commission_n,y,471
soft_j,delay_n,y,28
soft_j,applause_n,y,53
soft_j,percussion_n,y,32
soft_j,loan_n,y,4901
soft_j,security_n,y,158
soft_j,investment_n,y,21
soft_j,supporter_n,y,37
soft_j,euro_n,y,158
soft_j,play_n,y,3897
soft_j,resolution_n,y,39
soft_j,currency_n,y,139
soft_j,development_n,y,53
soft_j,coral_n,y,2383
soft_j,laugh_n,y,30
soft_j,detention_n,y,54
soft_j,choice_n,y,54
soft_j,labour_n,y,48
soft_j,talk_n,y,23
soft_j,quota_n,y,110
soft_j,price_n,y,174
soft_j,color_n,y,325
soft_j,entertainment_n,y,26
soft_j,response_n,y,55
soft_j,inheritance_n,y,39
soft_j,management_n,y,84
soft_j,authorities_n,y,186
soft_j,yen_n,y,454
soft_j,argument_n,y,18
soft_j,story_n,y,65
soft_j,profit_n,y,39
soft_j,leadership_n,y,45
soft_j,hue_n,y,56
soft_j,stance_n,y,657
soft_j,treatment_n,y,85
soft_j,dollar_n,y,651
soft_j,smile_n,y,86
soft_j,approach_n,y,1371
soft_j,news_n,y,277
soft_j,yellow_n,y,57
soft_j,democrat_n,y,30
soft_j,employment_n,y,38
soft_j,colour_n,y,339
soft_j,computing_n,y,298
soft_j,focus_n,y,867
soft_j,image_n,y,326
soft_j,lie_n,y,27
soft_j,soul_n,y,37
soft_j,credit_n,y,168
soft_j,notion_n,y,11
soft_j,energy_n,y,135
soft_j,punishment_n,y,31
soft_j,defense_n,y,71
soft_j,brown_n,y,77
soft_j,programme_n,y,10
soft_j,purple_n,y,25
soft_j,subordinate_n,y,116
soft_j,language_n,y,199
soft_j,goal_n,y,701
soft_j,export_n,y,37
soft_j,tribute_n,y,131
soft_j,generation_n,y,280
soft_j,data_n,y,241
soft_j,law_n,y,479
soft_j,skill_n,y,3180
soft_j,protection_n,y,32
soft_j,question_n,y,365
soft_j,adventure_n,y,228
soft_j,lighting_n,y,799
soft_j,penalty_n,y,126
soft_j,indication_n,y,63
soft_j,equation_n,y,68
soft_j,exercise_n,y,45
soft_j,word_n,y,327
soft_j,vengeance_n,y,73
soft_j,money_n,y,19417
